0.02504,0.019353,-1
NaN,NaN,-0.99
NaN,NaN,-0.98
NaN,NaN,-0.97
NaN,NaN,-0.96
NaN,NaN,-0.95
NaN,NaN,-0.94
NaN,NaN,-0.93
NaN,NaN,-0.92
NaN,NaN,-0.91
NaN,NaN,-0.9
NaN,NaN,-0.89
NaN,NaN,-0.88
0.023207,0.015836,-0.87
NaN,NaN,-0.86
NaN,NaN,-0.85
NaN,NaN,-0.84
NaN,NaN,-0.83
NaN,NaN,-0.82
NaN,NaN,-0.81
NaN,NaN,-0.8
NaN,NaN,-0.79
NaN,NaN,-0.78
NaN,NaN,-0.77
NaN,NaN,-0.76
NaN,NaN,-0.75
0.019712,0.01045,-0.74
NaN,NaN,-0.73
NaN,NaN,-0.72
NaN,NaN,-0.71
NaN,NaN,-0.7
NaN,NaN,-0.69
NaN,NaN,-0.68
NaN,NaN,-0.67
NaN,NaN,-0.66
NaN,NaN,-0.65
NaN,NaN,-0.64
NaN,NaN,-0.63
NaN,NaN,-0.62
0.019371,0.0080379,-0.61
NaN,NaN,-0.6
NaN,NaN,-0.59
NaN,NaN,-0.58
NaN,NaN,-0.57
NaN,NaN,-0.56
NaN,NaN,-0.55
NaN,NaN,-0.54
NaN,NaN,-0.53
NaN,NaN,-0.52
NaN,NaN,-0.51
NaN,NaN,-0.5
NaN,NaN,-0.49
NaN,NaN,-0.48
0.020934,0.0074237,-0.47
NaN,NaN,-0.46
NaN,NaN,-0.45
NaN,NaN,-0.44
NaN,NaN,-0.43
NaN,NaN,-0.42
NaN,NaN,-0.41
NaN,NaN,-0.4
NaN,NaN,-0.39
NaN,NaN,-0.38
NaN,NaN,-0.37
NaN,NaN,-0.36
NaN,NaN,-0.35
0.020973,0.0050275,-0.34
NaN,NaN,-0.33
NaN,NaN,-0.32
NaN,NaN,-0.31
NaN,NaN,-0.3
NaN,NaN,-0.29
NaN,NaN,-0.28
NaN,NaN,-0.27
NaN,NaN,-0.26
NaN,NaN,-0.25
NaN,NaN,-0.24
NaN,NaN,-0.23
NaN,NaN,-0.22
0.020292,0.0035688,-0.21
NaN,NaN,-0.2
NaN,NaN,-0.19
NaN,NaN,-0.18
NaN,NaN,-0.17
NaN,NaN,-0.16
NaN,NaN,-0.15
NaN,NaN,-0.14
NaN,NaN,-0.13
NaN,NaN,-0.12
NaN,NaN,-0.11
NaN,NaN,-0.1
NaN,NaN,-0.09
NaN,NaN,-0.08
0.020729,0.0021522,-0.07
NaN,NaN,-0.06
NaN,NaN,-0.05
NaN,NaN,-0.04
NaN,NaN,-0.03
NaN,NaN,-0.02
NaN,NaN,-0.01
NaN,NaN,0
NaN,NaN,0.01
NaN,NaN,0.02
NaN,NaN,0.03
NaN,NaN,0.04
NaN,NaN,0.05
0.020344,-0.00099655,0.06
NaN,NaN,0.07
NaN,NaN,0.08
NaN,NaN,0.09
NaN,NaN,0.1
NaN,NaN,0.11
NaN,NaN,0.12
NaN,NaN,0.13
NaN,NaN,0.14
NaN,NaN,0.15
NaN,NaN,0.16
NaN,NaN,0.17
NaN,NaN,0.18
0.020052,-0.0016222,0.19
NaN,NaN,0.2
NaN,NaN,0.21
NaN,NaN,0.22
NaN,NaN,0.23
NaN,NaN,0.24
NaN,NaN,0.25
NaN,NaN,0.26
NaN,NaN,0.27
NaN,NaN,0.28
NaN,NaN,0.29
NaN,NaN,0.3
NaN,NaN,0.31
NaN,NaN,0.32
0.019953,-0.0041219,0.33
NaN,NaN,0.34
NaN,NaN,0.35
NaN,NaN,0.36
NaN,NaN,0.37
NaN,NaN,0.38
NaN,NaN,0.39
NaN,NaN,0.4
NaN,NaN,0.41
NaN,NaN,0.42
NaN,NaN,0.43
NaN,NaN,0.44
NaN,NaN,0.45
0.019418,-0.0061987,0.46
NaN,NaN,0.47
NaN,NaN,0.48
NaN,NaN,0.49
NaN,NaN,0.5
NaN,NaN,0.51
NaN,NaN,0.52
NaN,NaN,0.53
NaN,NaN,0.54
NaN,NaN,0.55
NaN,NaN,0.56
NaN,NaN,0.57
NaN,NaN,0.58
0.01982,-0.0083647,0.59
NaN,NaN,0.6
NaN,NaN,0.61
NaN,NaN,0.62
NaN,NaN,0.63
NaN,NaN,0.64
NaN,NaN,0.65
NaN,NaN,0.66
NaN,NaN,0.67
NaN,NaN,0.68
NaN,NaN,0.69
NaN,NaN,0.7
NaN,NaN,0.71
NaN,NaN,0.72
0.019795,-0.010366,0.73
NaN,NaN,0.74
NaN,NaN,0.75
NaN,NaN,0.76
NaN,NaN,0.77
NaN,NaN,0.78
NaN,NaN,0.79
NaN,NaN,0.8
NaN,NaN,0.81
NaN,NaN,0.82
NaN,NaN,0.83
NaN,NaN,0.84
NaN,NaN,0.85
0.023134,-0.015768,0.86
NaN,NaN,0.87
NaN,NaN,0.88
NaN,NaN,0.89
NaN,NaN,0.9
NaN,NaN,0.91
NaN,NaN,0.92
NaN,NaN,0.93
NaN,NaN,0.94
NaN,NaN,0.95
NaN,NaN,0.96
NaN,NaN,0.97
NaN,NaN,0.98
0.02483,-0.01934,0.99
NaN,NaN,1
